timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-17T13:26:56,codecarbon,e8366619-1280-41b9-a4cc-0320b1ac9e11,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0099022993817925,4.230128371559543e-10,4.2718647542989065e-08,60.0,0.0,10.0,1.6361999635895093e-07,0.0,1.4324442276524173e-08,1.779444386354751e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:27:07,codecarbon,1340d7ba-fc3c-4f0d-8bd5-fb414d8c1fca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0062855994328856,7.787703298128522e-08,1.2389754360394034e-05,60.0,0.0,10.0,1.0336999160548052e-07,0.0,5.786943559845289e-09,1.091569351653258e-07,India,IND,telangana,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,78.4583,17.3843,7.889213562011719,machine,N,1.0
2025-07-17T13:27:18,codecarbon,5b39820b-f663-4a9a-a778-61a6235dd955,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0085923997685313,3.5254679231025047e-10,4.1030073298196934e-08,60.0,0.0,10.0,1.4144332769016425e-07,0.0,6.858888082206249e-09,1.483022157723705e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:27:29,codecarbon,32b8d806-8b2c-4d06-a4cb-f80a0cf5160f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0096613001078367,4.0550001602381366e-10,4.1971578514044296e-08,60.0,0.0,10.0,1.591916661709547e-07,0.0,1.1385834982825651e-08,1.7057750115378036e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:27:40,codecarbon,9b3006f7-1830-4883-b08a-c45fbac7f10c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0094078006222844,3.9138200950194944e-10,4.1601860542715634e-08,60.0,0.0,10.0,1.5497001198430856e-07,0.0,9.668613266613753e-09,1.646386252509223e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:27:51,codecarbon,5c904cce-9b1d-44bc-9c7e-e341583899de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0074848001822829,9.271146782613618e-08,1.238663231726494e-05,60.0,0.0,10.0,1.233416764686505e-07,0.0,6.608057042790784e-09,1.2994973351144128e-07,India,IND,telangana,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,78.4583,17.3843,7.889213562011719,machine,N,1.0
2025-07-17T13:28:13,codecarbon,2e6484b8-29a0-4d1e-acac-dacca3c3a820,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0098248999565839,4.035685165492287e-10,4.107609424346195e-08,60.0,0.0,10.0,1.6236333176493644e-07,0.0,7.4016654656993e-09,1.6976499723063574e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:28:24,codecarbon,825ae0fd-3880-4638-a612-d60f2af8b820,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0068931998685002,2.872730125794377e-10,4.1674841591665656e-08,60.0,0.0,10.0,1.13500002771616e-07,0.0,7.344166644745403e-09,1.2084416941636137e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:28:35,codecarbon,67f1ac1b-921b-480b-974c-c477153b1e5c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0070823999121785,2.9447199022129407e-10,4.157799529435437e-08,60.0,0.0,10.0,1.1625665550430614e-07,0.0,7.615833439760739e-09,1.2387248894406688e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:28:46,codecarbon,4a98eb3d-6e3a-46a6-96ba-aa0df19332f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0068351998925209,2.833287982934128e-10,4.145142830474233e-08,60.0,0.0,10.0,1.1234333117802937e-07,0.0,6.841666375597318e-09,1.1918499755362668e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
